,min1,min2,min3,min123,max1,max2,max3,max123,mean1,mean2,mean3,mean123,std1,std2,std3,std123,sad1,sad2,sad3,sad123,corl1,corl2,corl3,corl123,onoff1,onoff2,onoff3,onoff123,range1,range2,range3,range123,pfixed,ptime,pprob
145,246.488,16.391,228.253,492.976,862.759,632.935,244.581,1725.518,385.895482222,154.036952222,231.85853,771.790964444,64.2182077543,65.4672591428,4.61319308368,128.436415509,2619.183,2517.099,249.616,"0    5238.366
dtype: float64",0.939676507636,0.942072949931,0.993247854902,0.939676507636,7.0,7.0,0.0,8.0,616.271,616.544,16.328,1232.542,1.0,16.0,1.0
146,335.521,105.693,226.926,671.042,1256.52,1026.43,231.989,2513.038,416.123446667,185.724166667,230.399272222,832.246885556,134.072438155,133.886508895,0.636863890849,268.144827515,4247.521,4175.186,221.517,"0    8495.038
dtype: float64",0.945005629127,0.944870254065,0.854707196083,0.945005794793,9.0,9.0,0.0,10.0,920.999,920.737,5.063,1841.996,1.0,17.0,1.0
147,36.944,15.479,21.053,73.888,927.081,695.742,231.81,1854.162,388.096334444,177.799282222,210.297052222,776.192668889,247.837784581,226.766976863,59.8892382473,495.675569161,2215.866,1927.868,482.588,"0    4431.732
dtype: float64",0.998274991573,0.998114591691,0.997553851756,0.998274991573,4.0,2.0,2.0,8.0,890.137,680.263,210.757,1780.274,1.0,18.0,0.957777777778
148,36.855,15.442,20.997,73.71,706.868,685.429,22.074,1413.736,84.5999,63.0963677778,21.5035322222,169.1998,55.5965298042,55.599807115,0.159693143127,111.193059608,2455.555,2378.85,167.223,"0    4911.11
dtype: float64",0.842293743662,0.842235583932,-0.0546057658932,0.842293743662,6.0,6.0,0.0,6.0,670.013,669.987,1.077,1340.026,1.0,19.0,0.0
149,36.71,15.386,21.082,73.42,170.901,149.062,21.947,341.802,136.991945556,115.517344444,21.4746011111,273.983891111,47.1199880261,47.1125464521,0.158709758106,94.2399760522,353.63,282.309,164.731,"0    707.26
dtype: float64",0.998768269429,0.998783413061,-0.0237240556936,0.998768269429,1.0,1.0,0.0,2.0,134.191,133.676,0.865,268.382,1.0,20.0,0.0
150,36.552,15.312,20.964,73.104,600.402,578.605,21.947,1200.804,57.1091622222,35.6411444444,21.4680177778,114.218324444,37.6058674555,37.5982755995,0.164277410306,75.2117349109,1290.79,1216.651,166.819,"0    2581.58
dtype: float64",0.827189210198,0.827205222125,-0.00149552795535,0.827189210198,3.0,3.0,0.0,3.0,563.85,563.293,0.983,1127.7,1.0,21.0,0.0
151,87.697,66.371,20.973,175.394,90.212,68.644,21.971,180.424,88.7796033333,67.3137033333,21.4659,177.559206667,0.429662354684,0.406660911006,0.157128561605,0.859324709367,218.403,143.294,164.631,"0    436.806
dtype: float64",0.744186628484,0.878586557451,-0.0315593350716,0.744186628484,0.0,0.0,0.0,0.0,2.515,2.273,0.998,5.03,1.0,22.0,0.0
152,36.531,15.256,20.842,73.062,661.686,640.045,22.088,1323.372,100.722342222,79.2643522222,21.45799,201.444684444,43.0970241439,43.0749287783,0.175467977202,86.1940482879,2389.213,2322.47,161.985,"0    4778.426
dtype: float64",0.767159106769,0.766968376633,0.185744581486,0.767159106769,6.0,6.0,0.0,7.0,625.155,624.789,1.246,1250.31,1.0,23.0,0.0
153,88.031,66.788,20.95,176.062,186.375,164.701,21.943,372.75,104.935072222,83.4792777778,21.4557944444,209.870144444,31.0592659814,31.0248859665,0.16160494055,62.1185319629,301.804,236.298,165.13,"0    603.608
dtype: float64",0.997625040876,0.997655269773,-0.00226526792637,0.997625040876,1.0,1.0,0.0,1.0,98.344,97.913,0.993,196.688,1.0,24.0,0.0
154,36.499,15.312,20.776,72.998,89.261,67.473,21.938,178.522,56.6908588889,35.2642333333,21.4266255556,113.381717778,24.8539697489,24.8344844907,0.161494586472,49.7079394977,261.329,194.299,162.608,"0    522.658
dtype: float64",0.998718605107,0.998759182737,-0.00787783101363,0.998718605107,0.0,0.0,0.0,1.0,52.762,52.161,1.162,105.524,1.0,25.0,0.0
155,36.564,15.312,20.875,73.128,808.897,787.213,21.863,1617.794,105.493783333,84.1024622222,21.3913211111,210.987566667,63.8169982749,63.787305898,0.159504022004,127.63399655,2694.517,2625.414,161.851,"0    5389.034
dtype: float64",0.844310654255,0.844239206368,0.0410234860884,0.844310654255,6.0,6.0,0.0,6.0,772.333,771.901,0.988,1544.666,1.0,26.0,0.0
156,36.553,15.303,20.861,73.106,164.713,143.156,21.928,329.426,116.267971111,94.84957,21.4184011111,232.535942222,54.9622487532,54.9512190889,0.161913392987,109.924497506,345.508,273.547,163.571,"0    691.016
dtype: float64",0.998808780503,0.998813846774,0.0280422671179,0.998808780503,1.0,1.0,0.0,2.0,128.16,127.853,1.067,256.32,1.0,27.0,0.0
157,36.507,15.382,20.936,73.014,690.612,668.806,22.004,1381.224,56.3539266667,34.9331622222,21.4207644444,112.707853333,40.1047047703,40.0877012141,0.168973495964,80.2094095406,1470.09,1401.621,170.943,"0    2940.18
dtype: float64",0.773609275957,0.773611417839,0.0148712648036,0.773609275957,3.0,3.0,0.0,3.0,654.105,653.424,1.068,1308.21,1.0,28.0,0.0
158,87.976,66.644,20.823,175.952,1049.45,1027.55,21.994,2098.9,96.4865355556,75.0415377778,21.4449922222,192.973065556,49.4746108789,49.4620154058,0.167011982097,98.9491146724,2078.34,1999.097,170.175,"0    4156.68
dtype: float64",0.635816482353,0.635776354883,-0.0251976119961,0.635816627885,2.0,2.0,0.0,3.0,961.474,960.906,1.171,1922.948,1.0,29.0,0.0
159,36.729,15.405,20.969,73.458,170.919,149.414,21.891,341.838,108.884597778,87.4316188889,21.4529788889,217.769195556,31.3580388536,31.358299476,0.162722870521,62.7160777072,346.237,277.128,162.435,"0    692.474
dtype: float64",0.997286119149,0.997322530002,0.0392669863317,0.997286119149,1.0,1.0,0.0,2.0,134.19,134.009,0.922,268.38,1.0,30.0,0.0
160,36.807,15.507,20.898,73.614,579.066,557.975,21.924,1158.132,88.0466511111,66.5788855556,21.4677655556,176.093302222,22.3891239459,22.4062686261,0.160241306953,44.7782478919,1237.829,1173.696,162.363,"0    2475.658
dtype: float64",0.597193298479,0.597449353667,0.00740770394703,0.597193298479,3.0,3.0,0.0,3.0,542.259,542.468,1.026,1084.518,1.0,31.0,0.0
161,36.692,15.432,21.001,73.384,89.467,67.741,21.98,178.934,60.0691011111,38.5820733333,21.4870277778,120.138202222,25.5513691405,25.5362332889,0.156909169738,51.1027382809,273.752,197.589,162.581,"0    547.504
dtype: float64",0.998574148041,0.99860403793,-0.045669578796,0.998574148041,0.0,0.0,0.0,1.0,52.775,52.309,0.979,105.55,1.0,32.0,0.0
162,36.565,15.344,20.988,73.13,594.678,572.91,21.975,1189.356,113.725256667,92.2434566667,21.4818,227.450513333,59.7547368123,59.7369564967,0.159823080718,119.509473625,2130.804,2058.707,166.155,"0    4261.608
dtype: float64",0.87848303493,0.878449868352,-0.0566096708402,0.87848303493,5.0,5.0,0.0,5.0,558.113,557.566,0.987,1116.226,1.0,33.0,0.0
163,88.227,67.001,21.016,176.454,163.47,141.962,22.008,326.94,102.54889,81.0622022222,21.4866877778,205.09778,28.0344962093,28.0408372808,0.161981580908,56.0689924186,295.363,223.522,167.291,"0    590.726
dtype: float64",0.997885090866,0.99790526251,-0.0108836582418,0.997885090866,0.0,0.0,0.0,1.0,75.243,74.961,0.992,150.486,1.0,34.0,0.0
164,36.686,15.4,21.03,73.372,89.17,67.552,22.004,178.34,52.4339977778,30.95339,21.4806077778,104.867995556,23.4114751933,23.4016893248,0.157541592035,46.8229503865,281.453,202.083,164.624,"0    562.906
dtype: float64",0.998515835234,0.998559770004,-0.0308669603625,0.998515835234,0.0,0.0,0.0,1.0,52.484,52.152,0.974,104.968,1.0,35.0,0.0
165,36.545,15.46,20.936,73.09,590.208,568.604,22.037,1180.416,117.776773333,96.2790444444,21.4977288889,235.553546667,61.4934596825,61.4593906668,0.164273388645,122.986919365,2165.657,2099.394,163.751,"0    4331.314
dtype: float64",0.895757620537,0.895647049515,0.00707474588772,0.895757620537,6.0,6.0,0.0,6.0,553.663,553.144,1.101,1107.326,1.0,36.0,0.0
166,36.6,15.326,20.978,73.2,163.786,142.305,22.013,327.572,102.965705556,81.4871633333,21.4785422222,205.931411111,57.042608,57.0295294775,0.160304921472,114.085216,337.778,267.71,162.18,"0    675.556
dtype: float64",0.999210278477,0.999221717279,-0.00168874027833,0.999210278477,1.0,1.0,0.0,2.0,127.186,126.979,1.035,254.372,1.0,37.0,0.0
167,36.749,15.395,20.959,73.498,725.529,703.756,22.008,1451.058,62.04311,40.5303422222,21.5127677778,124.08622,41.8343207005,41.8184342135,0.161365862448,83.6686414011,1533.597,1464.126,160.503,"0    3067.194
dtype: float64",0.760164273766,0.760255195943,0.0377686429109,0.760164273766,3.0,3.0,0.0,3.0,688.78,688.361,1.049,1377.56,1.0,38.0,0.0
168,88.091,66.621,20.945,176.182,881.101,859.38,21.975,1762.202,101.618536667,80.1164388889,21.5020977778,203.237073333,37.8109118384,37.7916678912,0.163841018045,75.6218236767,1795.036,1722.413,166.851,"0    3590.072
dtype: float64",0.592909686906,0.592589002563,-0.00128978626876,0.592909686906,2.0,2.0,0.0,4.0,793.01,792.759,1.03,1586.02,1.0,39.0,0.0
169,36.801,15.497,20.814,73.602,803.353,781.519,22.037,1606.706,100.284545556,78.7573255556,21.52722,200.569091111,42.5650343532,42.5570819314,0.163419270923,85.1300687064,1766.961,1700.406,157.263,"0    3533.922
dtype: float64",0.69023635006,0.690340354806,0.0897217456658,0.69023635006,3.0,3.0,0.0,4.0,766.552,766.022,1.223,1533.104,1.0,40.0,0.0
170,88.256,67.019,20.945,176.512,93.621,71.968,22.046,187.242,89.9877088889,68.4407588889,21.54695,179.975417778,1.21131470406,1.19865196655,0.168632452571,2.42262940812,215.123,146.706,167.045,"0    430.246
dtype: float64",0.969536280751,0.985047274746,0.0265444452137,0.969536280751,0.0,0.0,0.0,0.0,5.365,4.949,1.101,10.73,1.0,41.0,0.0
171,36.618,15.312,20.988,73.236,89.541,67.885,22.084,179.082,49.4622111111,27.9046155556,21.5575955556,98.9244222222,21.8006226581,21.8103236119,0.167435710712,43.6012453162,261.127,196.158,160.691,"0    522.254
dtype: float64",0.998150160795,0.998176605107,0.101958090412,0.998150160795,0.0,0.0,0.0,1.0,52.923,52.573,1.096,105.846,1.0,42.0,0.0
172,36.88,15.516,20.988,73.76,745.079,723.39,22.018,1490.158,149.362457778,127.805192222,21.5572655556,298.724915556,57.1555657646,57.1477587478,0.154287113474,114.311131529,2417.819,2353.543,154.904,"0    4835.638
dtype: float64",0.829772946839,0.829853823294,0.0203292867694,0.829772946839,6.0,6.0,0.0,6.0,708.199,707.874,1.03,1416.398,1.0,43.0,0.0
173,36.877,15.46,21.011,73.754,160.462,138.898,22.098,320.924,68.6919988889,47.12281,21.5691888889,137.383997778,35.0494120551,35.0457904832,0.153224031669,70.0988241103,334.725,267.978,158.997,"0    669.45
dtype: float64",0.998097415459,0.998105116794,-0.0856494706998,0.998097415459,0.0,0.0,0.0,3.0,123.585,123.438,1.087,247.17,1.0,44.0,0.0
174,36.637,15.261,20.87,73.274,829.535,807.734,22.037,1659.07,68.3922555556,46.8715666667,21.5206888889,136.784511111,45.2143652876,45.2015357753,0.160374509169,90.4287305752,1750.84,1674.74,161.816,"0    3501.68
dtype: float64",0.703513213788,0.703467672175,-0.0108375002088,0.703513213788,2.0,2.0,0.0,3.0,792.898,792.473,1.167,1585.796,1.0,45.0,0.0
175,88.384,66.889,20.926,176.768,742.694,721.128,22.032,1485.388,120.843427778,99.32867,21.5147577778,241.686855556,41.9402463589,41.9359306759,0.160675767023,83.8804927179,1521.269,1454.599,159.132,"0    3042.538
dtype: float64",0.832694687525,0.832657363448,0.0400230607816,0.832694687525,3.0,3.0,0.0,4.0,654.31,654.239,1.106,1308.62,1.0,46.0,0.0
176,36.706,15.317,20.785,73.412,621.246,599.661,22.023,1242.492,80.9584988889,59.4462222222,21.5122766667,161.916997778,36.9101428156,36.9168973413,0.163040207104,73.8202856312,1395.841,1328.903,161.14,"0    2791.682
dtype: float64",0.809519603564,0.809721827335,0.0422932244636,0.809519603564,4.0,4.0,0.0,4.0,584.54,584.344,1.238,1169.08,1.0,47.0,0.0
177,87.844,66.584,21.058,175.688,91.123,69.663,22.055,182.246,89.0521377778,67.5702588889,21.4818788889,178.104275556,0.594537867396,0.568199346059,0.158429991061,1.18907573479,220.846,148.658,160.394,"0    441.692
dtype: float64",0.8635119913,0.9338555616,-0.0474880310788,0.8635119913,0.0,0.0,0.0,0.0,3.279,3.079,0.997,6.558,1.0,48.0,0.0
178,36.517,15.261,20.87,73.034,693.681,672.04,21.999,1387.362,63.2096477778,41.7600755556,21.4495722222,126.419295556,46.8688173539,46.8498393155,0.165195802875,93.7376347079,1512.374,1451.39,170.912,"0    3024.748
dtype: float64",0.849626491912,0.849547531687,-0.0140325779791,0.849626491912,3.0,3.0,0.0,4.0,657.164,656.779,1.129,1314.328,0.0,49.0,0.0
179,88.088,66.875,20.884,176.176,617.01,595.095,21.928,1234.02,138.76496,117.323166667,21.4417933333,277.52992,42.6702797847,42.6633892761,0.164016988051,85.3405595695,1246.126,1172.202,165.626,"0    2492.252
dtype: float64",0.894506039109,0.894644813266,0.0214932438939,0.894506039109,3.0,3.0,0.0,5.0,528.922,528.22,1.044,1057.844,0.0,50.0,0.0
180,36.678,15.368,20.893,73.356,89.341,67.709,21.98,178.682,56.4095388889,34.9667322222,21.4428066667,112.819077778,24.8267040741,24.8267446996,0.161923602057,49.6534081483,274.79,199.352,162.976,"0    549.58
dtype: float64",0.998726868243,0.998769273327,-0.000754269146156,0.998726868243,0.0,0.0,0.0,1.0,52.663,52.341,1.087,105.326,0.0,51.0,0.0
181,36.399,15.298,20.795,72.798,686.393,664.592,21.9,1372.786,58.2277033333,36.7669788889,21.4607244444,116.455406667,41.0995606569,41.0827820857,0.162028477915,82.1991213139,1455.993,1388.937,162.694,"0    2911.986
dtype: float64",0.805772595069,0.805837431554,0.0145643828646,0.805772595069,3.0,3.0,0.0,3.0,649.994,649.294,1.105,1299.988,0.0,52.0,0.0
182,89.968,68.625,20.907,179.936,688.919,667.329,21.938,1377.838,160.045993333,138.591987778,21.4540055556,320.091986667,29.6536550114,29.6475300151,0.164073361099,59.3073100228,1354.562,1289.508,169.26,"0    2709.124
dtype: float64",0.729222160237,0.729406489555,-0.0138884876091,0.729222160237,3.0,3.0,0.0,3.0,598.951,598.704,1.031,1197.902,0.0,53.0,0.0
183,36.67,15.312,20.912,73.34,159.254,137.537,21.999,318.508,50.3990277778,28.9161555556,21.4828722222,100.798055556,23.6043245908,23.6198107586,0.161305644375,47.2086491816,330.49,261.532,160.964,"0    660.98
dtype: float64",0.994369805582,0.99439944484,0.0231652191752,0.994369805582,1.0,1.0,0.0,2.0,122.584,122.225,1.087,245.168,0.0,54.0,0.0
184,36.434,15.382,20.776,72.868,822.788,801.217,21.961,1645.576,82.3233722222,60.8552166667,21.4681555556,164.646744444,41.0219409091,41.0214851414,0.164058578425,82.0438818182,1738.769,1663.456,161.551,"0    3477.538
dtype: float64",0.647089568856,0.647070254174,0.0211509061937,0.647089568856,2.0,2.0,0.0,3.0,786.354,785.835,1.185,1572.708,0.0,55.0,0.0
185,88.133,66.741,20.964,176.266,778.33,756.966,21.985,1556.66,110.914004444,89.4238377778,21.4901666667,221.828008889,34.2001565046,34.1927609914,0.164390156246,68.4003130092,1588.635,1526.998,157.143,"0    3177.27
dtype: float64",0.703928186366,0.703520349942,0.137738287191,0.703928186366,3.0,3.0,0.0,4.0,690.197,690.225,1.021,1380.394,0.0,56.0,0.0
186,36.576,15.386,20.809,73.152,450.334,428.613,22.041,900.668,91.2723233333,69.7780722222,21.4942511111,182.544646667,29.4932682741,29.4853983729,0.160902603033,58.9865365482,1052.665,984.455,170.684,"0    2105.33
dtype: float64",0.84071884249,0.840843609845,-0.0969668515139,0.84071884249,2.0,2.0,0.0,4.0,413.758,413.227,1.232,827.516,0.0,57.0,0.0
187,36.615,15.275,20.771,73.23,89.832,68.195,21.999,179.664,75.3045977778,53.8113755556,21.4932222222,150.609195556,22.7243794213,22.7226214035,0.163769573992,45.4487588426,268.79,200.142,159.744,"0    537.58
dtype: float64",0.99843329723,0.998484268202,0.071684756143,0.99843329723,0.0,0.0,0.0,1.0,53.217,52.92,1.228,106.434,0.0,58.0,0.0
188,36.636,15.34,21.053,73.272,836.346,814.46,22.023,1672.692,78.2609966667,56.7527777778,21.5082188889,156.521993333,71.782210097,71.7700544021,0.159346300457,143.564420194,3072.902,3012.039,163.727,"0    6145.804
dtype: float64",0.81014086058,0.810254855824,-0.0167409675769,0.81014086058,5.0,5.0,0.0,6.0,799.71,799.12,0.97,1599.42,0.0,59.0,0.0
189,36.61,15.289,20.988,73.22,167.601,146.183,21.975,335.202,136.996747778,115.489541111,21.5072066667,273.993495556,38.9784375422,38.946767384,0.159808852589,77.9568750845,348.857,285.141,158.906,"0    697.714
dtype: float64",0.998150348728,0.99816907937,0.0388900791071,0.998150348728,1.0,1.0,0.0,2.0,130.991,130.894,0.987,261.982,0.0,60.0,0.0
190,36.555,15.317,20.917,73.11,600.012,578.272,21.98,1200.024,44.4656077778,23.0082588889,21.4573488889,88.9312155556,32.7147969391,32.6911032102,0.177345531806,65.4295938782,1275.495,1206.134,170.147,"0    2550.99
dtype: float64",0.770072652876,0.769907193757,0.0958780910248,0.770072652876,3.0,3.0,0.0,3.0,563.457,562.955,1.063,1126.914,0.0,61.0,0.0
191,88.335,66.885,20.978,176.67,93.401,71.788,21.999,186.802,89.7078833333,68.1860588889,21.5218244444,179.415766667,1.14732429485,1.1435845144,0.160337180389,2.29464858969,213.64,145.165,160.073,"0    427.28
dtype: float64",0.965653281085,0.984134079305,0.0244480902893,0.965653281085,0.0,0.0,0.0,0.0,5.066,4.903,1.021,10.132,0.0,62.0,0.0
192,88.14,66.806,20.973,176.28,682.768,661.07,22.107,1365.536,113.894134444,92.3619988889,21.5321355556,227.788268889,33.8290299073,33.825576458,0.152606714107,67.6580598145,1395.128,1325.487,158.123,"0    2790.256
dtype: float64",0.765563744138,0.765688112417,-0.0548595337525,0.765563744138,3.0,3.0,0.0,4.0,594.628,594.264,1.134,1189.256,0.0,63.0,0.0
193,36.801,15.409,20.856,73.602,578.283,556.66,22.008,1156.566,88.3858644444,66.8645155556,21.5213488889,176.771728889,24.0475433807,24.0468024564,0.172938795454,48.0950867614,1315.1,1244.198,166.862,"0    2630.2
dtype: float64",0.653937618247,0.654201410263,0.110792747194,0.653937618247,3.0,3.0,0.0,5.0,541.482,541.251,1.152,1082.964,0.0,64.0,0.0
194,36.793,15.386,21.091,73.586,89.808,67.945,22.032,179.616,58.1652933333,36.5979366667,21.5673566667,116.330586667,25.2534851422,25.2634794,0.159697038357,50.5069702843,268.51,202.243,163.371,"0    537.02
dtype: float64",0.998334888227,0.998363147612,-0.00589893744757,0.998334888227,0.0,0.0,0.0,1.0,53.015,52.559,0.941,106.03,0.0,65.0,0.0
195,57.224,13.355,43.578,114.448,111.616,67.255,44.952,223.232,71.9526388889,27.7872488889,44.16539,143.905277778,23.244226033,23.2102803401,0.18856233235,46.488452066,281.154,197.97,185.276,"0    562.308
dtype: float64",0.997944617789,0.9980133916,0.0240896411048,0.997944617789,0.0,0.0,0.0,1.0,54.392,53.9,1.374,108.784,0.0,1.0,1.0
196,57.087,13.369,43.371,114.174,897.112,852.913,44.994,1794.224,96.04176,52.0366711111,44.0050888889,192.08352,45.7010915474,45.6776078746,0.190619640869,91.4021830948,1905.017,1817.6,186.347,"0    3810.034
dtype: float64",0.671543345542,0.671310870832,0.0774450448299,0.671543345542,2.0,2.0,0.0,4.0,840.025,839.544,1.623,1680.05,0.0,2.0,1.0
197,57.157,13.415,43.404,114.314,946.435,902.231,44.505,1892.87,154.474652222,110.508901111,43.9657511111,308.949304444,63.1868797972,63.1626402467,0.187095343836,126.373759594,3401.168,3323.169,181.273,"0    6802.336
dtype: float64",0.764715275272,0.764443388245,0.117826593716,0.764715275272,7.0,7.0,0.0,12.0,889.278,888.816,1.101,1778.556,0.0,3.0,1.0
198,56.782,13.327,43.249,113.564,126.635,82.643,44.448,253.27,80.4138533333,36.4858633333,43.92799,160.827706667,28.6875141609,28.6408908655,0.193464407829,57.3750283218,314.501,220.692,191.599,"0    629.002
dtype: float64",0.998166017439,0.998180301875,0.0302233253245,0.998166017439,0.0,1.0,0.0,1.0,69.853,69.316,1.199,139.706,0.0,4.0,1.0
199,56.987,13.387,43.268,113.974,970.966,926.814,45.036,1941.932,94.0701622222,50.1202977778,43.9498644444,188.140324444,49.0644046014,49.0476819574,0.222040019497,98.1288092029,2074.247,1972.757,197.898,"0    4148.494
dtype: float64",0.655142648696,0.654961785407,0.168609665067,0.655142648696,2.0,2.0,0.0,3.0,913.979,913.427,1.768,1827.958,0.0,5.0,1.0
200,57.187,13.452,31.947,114.374,2791.73,2698.97,160.06,5583.465,486.350264444,398.326496667,88.0236922222,972.700453333,693.676854599,687.083313033,38.4845777521,1387.35355384,8470.125,7385.579,1292.884,"0    16940.264
dtype: float64",0.993140808107,0.993028003391,0.99714347992,0.993140806287,12.0,13.0,0.0,16.0,2734.543,2685.518,128.113,5469.091,0.0,6.0,1.0
201,154.537,13.369,140.837,309.074,297.757,140.259,161.423,595.514,216.928765556,67.2265155556,149.70225,433.857531111,59.2139717912,60.5163455548,5.26964863656,118.427943582,2597.426,269.72,2466.4,"0    5194.852
dtype: float64",0.997067320214,0.999411317317,0.707585154487,0.997067320214,0.0,0.0,0.0,3.0,143.22,126.89,20.586,286.44,0.0,7.0,1.0
202,155.381,13.082,141.632,310.762,643.538,486.779,161.475,1287.076,204.516216667,49.66862,154.847596667,409.032433333,35.3071063321,34.9583483,2.56335407202,70.6142126642,2009.798,1103.177,1050.689,"0    4019.596
dtype: float64",0.858895637228,0.858072192341,0.711583831126,0.858895637228,4.0,3.0,0.0,4.0,488.157,473.697,19.843,976.314,0.0,8.0,1.0
203,153.687,13.276,139.911,307.374,866.528,712.063,158.875,1733.056,185.616793333,30.8398988889,154.776894444,371.233586667,54.8963649466,55.0962290682,2.34087514913,109.792729893,3164.256,2640.837,655.139,"0    6328.512
dtype: float64",0.770750041766,0.773112354095,0.860012600334,0.770750041766,6.0,6.0,0.0,6.0,712.841,698.787,18.964,1425.682,0.0,9.0,1.0
204,138.108,13.42,110.445,276.216,2227.22,2082.13,158.142,4454.438,260.965267778,130.841705556,130.12356,521.930533333,233.686665744,231.265503363,8.64589495292,467.373308175,5589.358,4186.505,1568.487,"0    11178.714
dtype: float64",0.946294218277,0.945219965056,0.945638253409,0.94629411841,5.0,6.0,0.0,6.0,2089.112,2068.71,47.697,4178.222,0.0,10.0,1.0
205,125.095,13.253,107.615,250.19,821.094,698.131,136.76,1642.188,187.590867778,60.1661466667,127.424721111,375.181735556,35.7330829751,35.7697326225,6.16560589535,71.4661659502,2952.927,1878.513,1247.56,"0    5905.854
dtype: float64",0.660713144522,0.66567780916,0.926871905417,0.660713144522,5.0,5.0,0.0,6.0,695.999,684.878,29.145,1391.998,0.0,11.0,1.0
206,130.405,13.341,116.596,260.81,201.104,66.375,135.279,402.208,144.737084444,16.3955988889,128.341485556,289.474168889,11.5563327385,11.2430917052,2.45787360616,23.1126654769,1262.051,203.12,1205.701,"0    2524.102
dtype: float64",0.976079663011,0.990778992158,0.663460566477,0.976079663011,0.0,0.0,0.0,1.0,70.699,53.034,18.683,141.398,0.0,12.0,1.0
207,143.16,13.786,116.766,286.32,708.419,577.175,134.339,1416.838,241.040041111,113.360982222,127.679058889,482.080082222,56.2688695117,56.8103710344,4.23866092958,112.537739023,4095.118,2709.642,1582.966,"0    8190.236
dtype: float64",0.851043889739,0.854109694003,0.789791083698,0.851043889739,8.0,8.0,0.0,11.0,565.259,563.389,17.573,1130.518,1.0,13.0,1.0
208,87.624,29.63,54.491,175.248,2786.64,2727.43,136.328,5573.273,682.862122222,591.555358889,91.3067055556,1365.72418667,803.311400985,819.359801033,28.0631789771,1606.62271224,7388.612,6092.952,1555.156,"0    14776.898
dtype: float64",0.99580058784,0.995963741962,0.993556904574,0.995800599826,9.0,8.0,0.0,14.0,2699.016,2697.8,81.837,5398.025,1.0,14.0,1.0
209,34.782,13.48,20.978,69.564,161.116,85.12,75.996,322.232,93.9594888889,39.7660255556,54.1934633333,187.918977778,36.7539401133,26.4500894297,15.9642892437,73.5078802266,1222.794,218.847,1153.151,"0    2445.588
dtype: float64",0.997566094411,0.998760166101,0.989932394636,0.997566094411,0.0,0.0,0.0,1.0,126.334,71.64,55.018,252.668,1.0,15.0,1.0
210,34.624,13.387,21.044,69.248,860.008,838.385,21.99,1720.016,68.8379966667,47.3319944444,21.5060022222,137.675993333,68.7277650086,68.7313669747,0.163792707906,137.455530017,2995.528,2927.267,167.131,"0    5991.056
dtype: float64",0.81822582336,0.818311533878,-0.0210715714793,0.81822582336,6.0,6.0,0.0,6.0,825.384,824.998,0.946,1650.768,1.0,16.0,1.0
211,122.315,101.023,20.879,244.63,732.917,711.083,32.877,1465.834,256.835765556,235.203335556,21.63243,513.671531111,159.683386764,159.671500007,1.35116045974,319.366773527,3176.074,3128.252,198.96,"0    6352.148
dtype: float64",0.990872090913,0.990881065843,0.925962010488,0.990872090913,10.0,10.0,0.0,14.0,610.602,610.06,11.998,1221.204,1.0,17.0,1.0
212,162.415,141.157,20.743,324.83,673.959,652.303,21.834,1347.918,209.063036667,187.752844444,21.3101922222,418.126073333,33.3639486012,33.379890751,0.188208779729,66.7278972024,2954.862,2934.073,183.223,"0    5909.724
dtype: float64",0.847208735462,0.847460136588,0.0789583379563,0.847208735462,4.0,4.0,0.0,4.0,511.544,511.146,1.091,1023.088,1.0,18.0,1.0
213,36.547,15.395,20.804,73.094,1950.02,1928.26,35.399,3900.034,359.651371111,335.899904444,23.7514466667,719.302722222,644.45634765,645.274997972,4.96859898499,1288.91264684,3455.423,3381.689,198.786,"0    6910.848
dtype: float64",0.996841975683,0.996852131572,0.993035743576,0.99684198621,5.0,5.0,0.0,7.0,1913.473,1912.865,14.595,3826.94,1.0,19.0,1.0
214,88.617,67.695,20.658,177.234,1924.89,1903.49,21.895,3849.784,319.522557778,298.292783333,21.2297777778,639.045118889,549.29878604,549.224661983,0.188958175112,1098.59758391,4305.489,4240.59,167.755,"0    8610.966
dtype: float64",0.993276816087,0.993276341067,0.251293313267,0.993276813086,8.0,8.0,0.0,10.0,1836.273,1835.795,1.237,3672.55,1.0,20.0,1.0
215,36.727,15.608,20.823,73.454,627.639,606.355,21.938,1255.278,93.6280655556,72.2445855556,21.38348,187.256131111,27.9394050233,27.9476017505,0.214159387381,55.8788100466,1419.271,1355.129,170.292,"0    2838.542
dtype: float64",0.660692978394,0.661005364891,0.392624265421,0.660692978394,4.0,4.0,0.0,4.0,590.912,590.747,1.115,1181.824,1.0,21.0,1.0
216,36.745,15.479,20.804,73.49,714.453,692.887,22.037,1428.906,75.0531644444,53.5973511111,21.4558133333,150.106328889,45.3758599835,45.3675886391,0.182309014883,90.7517199669,2096.225,2027.064,168.711,"0    4192.45
dtype: float64",0.791863222434,0.79172362084,0.159439971879,0.791863222434,5.0,5.0,0.0,10.0,677.708,677.408,1.233,1355.416,1.0,22.0,0.452222222222
217,36.778,15.474,20.926,73.556,829.099,807.34,22.032,1658.198,93.3308211111,71.8689977778,21.4618233333,186.661642222,31.6797597809,31.6728161685,0.169497231119,63.3595195617,1800.245,1725.66,169.369,"0    3600.49
dtype: float64",0.48328001617,0.483628944681,0.0389045603144,0.48328001617,3.0,3.0,0.0,5.0,792.321,791.866,1.106,1584.642,1.0,23.0,0.0
